,UserID,SessionID,DateTime,WebtoonID,PageViews,AvgTimeSpent,BounceRate,DeviceType,Location,UserType,Age,AgeGroup,TestGroup
2119,878,S3816,2024-01-05 23:45:23,W404,11,9.42,1,Desktop,South Korea,New,39,35-44,B
2120,176,S4978,2024-03-21 02:39:13,W3,2,10.37,0,Tablet,Japan,Returning,39,35-44,A
2121,487,S2683,2024-03-27 09:04:59,W387,3,9.06,1,Tablet,India,Returning,18,18-24,A
2122,568,S5731,2024-03-01 16:58:40,W168,11,9.9,1,Mobile,India,New,27,25-34,B
2123,263,S5317,2024-03-10 09:16:40,W14,6,5.67,0,Desktop,Japan,New,21,18-24,A
2124,723,S8560,2024-06-29 11:57:52,W410,19,1.15,0,Mobile,USA,Returning,17,13-17,A
2125,273,S1209,2024-09-17 17:42:43,W397,5,9.17,1,Tablet,USA,New,37,35-44,B
2126,49,S6255,2024-01-11 22:25:43,W311,8,10.67,1,Mobile,Germany,Returning,16,13-17,B
2127,149,S6703,2024-05-26 07:00:06,W208,8,10.28,1,Tablet,USA,Returning,24,18-24,A
2128,104,S1289,2024-06-05 04:46:12,W329,9,4.36,0,Mobile,USA,Returning,40,35-44,A
2129,788,S7860,2024-08-02 13:19:02,W3,9,2.19,0,Desktop,UK,New,25,25-34,A
2130,584,S5259,2024-05-08 10:29:00,W488,12,2.0,0,Mobile,Germany,Returning,42,35-44,B
2131,217,S3585,2024-01-20 10:50:58,W369,8,3.12,0,Tablet,Germany,New,22,18-24,B
2132,801,S6459,2024-04-05 15:26:46,W324,3,11.56,1,Mobile,India,New,19,18-24,B
2133,580,S6233,2024-09-10 00:43:59,W458,1,13.17,1,Tablet,South Korea,Returning,32,25-34,A
2134,659,S2642,2024-02-17 10:13:18,W86,12,10.7,1,Desktop,Germany,New,15,13-17,A
2135,701,S8438,2024-05-01 14:32:21,W185,19,6.67,1,Mobile,South Korea,New,43,35-44,A
2136,437,S8341,2024-07-13 15:52:59,W45,7,6.61,0,Tablet,UK,New,41,35-44,B
2137,789,S1126,2024-04-23 02:31:06,W396,13,5.43,1,Desktop,Japan,New,39,35-44,A
2138,659,S7593,2024-07-30 08:27:02,W427,13,8.9,0,Mobile,Germany,Returning,25,25-34,B
2139,713,S3872,2024-05-14 03:12:46,W238,17,8.49,1,Tablet,UK,Returning,42,35-44,B
2140,698,S2589,2024-05-08 06:19:47,W18,20,5.54,1,Mobile,UK,Returning,47,45+,A
2141,821,S4305,2024-03-24 16:57:06,W205,11,8.19,0,Tablet,Japan,New,39,35-44,A
2142,309,S6896,2024-07-30 20:42:32,W134,8,14.07,0,Mobile,Germany,Returning,14,13-17,B
2143,426,S9486,2024-03-17 12:19:42,W417,6,4.48,0,Desktop,India,New,33,25-34,A
2144,168,S3710,2024-04-11 18:40:20,W493,1,4.84,1,Tablet,Germany,New,35,35-44,B
2145,493,S2821,2024-06-25 07:50:06,W196,20,3.75,0,Mobile,India,Returning,47,45+,A
2146,77,S5160,2024-04-29 05:59:27,W313,11,13.78,0,Desktop,India,New,20,18-24,A
2147,923,S8862,2024-06-13 09:55:34,W370,1,6.16,0,Tablet,Germany,Returning,33,25-34,A
2148,667,S1667,2024-05-14 10:09:06,W132,2,5.76,0,Mobile,India,New,38,35-44,B
2149,227,S7962,2024-09-23 20:55:38,W470,19,2.54,1,Mobile,India,Returning,44,35-44,A
2150,584,S1802,2024-07-20 09:34:48,W303,20,1.76,0,Desktop,South Korea,New,20,18-24,B
2151,529,S4235,2024-02-11 12:35:43,W44,17,8.25,0,Mobile,India,New,27,25-34,A
2152,938,S9756,2024-05-02 00:35:12,W169,20,6.29,0,Tablet,South Korea,New,42,35-44,A
2153,674,S9964,2024-01-14 06:16:35,W25,2,4.72,1,Mobile,USA,Returning,46,45+,A
2154,71,S9710,2024-04-20 13:59:31,W211,11,10.25,1,Desktop,UK,Returning,22,18-24,A
2155,989,S4902,2024-07-09 10:55:56,W133,16,12.64,0,Mobile,USA,Returning,13,13-17,A
2156,675,S1650,2024-06-12 21:47:07,W157,3,7.47,0,Desktop,UK,Returning,34,25-34,A
2157,392,S2020,2024-07-26 10:18:41,W414,19,2.34,0,Desktop,India,Returning,41,35-44,B
2158,94,S3958,2024-09-14 03:04:23,W92,2,13.66,0,Mobile,UK,New,48,45+,A
2159,79,S1596,2024-07-21 13:00:25,W291,13,3.33,1,Desktop,USA,Returning,24,18-24,B
2160,849,S9913,2024-02-09 17:44:34,W109,3,11.17,1,Mobile,India,New,13,13-17,A
2161,495,S5527,2024-02-14 07:11:34,W163,7,5.25,1,Desktop,India,New,29,25-34,B
2162,33,S8586,2024-07-13 08:11:36,W200,16,13.14,0,Desktop,India,New,22,18-24,A
2163,575,S7530,2024-05-10 21:18:15,W153,13,14.02,0,Tablet,USA,Returning,44,35-44,B
2164,481,S5634,2024-08-10 01:13:21,W278,13,13.37,1,Desktop,India,New,33,25-34,A
2165,8,S4964,2024-03-28 06:49:40,W86,20,4.25,0,Mobile,USA,Returning,42,35-44,B
2166,133,S1804,2024-06-13 07:20:46,W8,1,3.83,1,Desktop,Japan,New,28,25-34,B
2167,845,S1319,2024-05-24 14:58:18,W385,8,7.42,1,Tablet,Japan,Returning,40,35-44,A
2168,978,S1466,2024-01-07 03:43:39,W346,14,2.29,1,Mobile,Japan,New,19,18-24,A
2169,94,S5576,2024-04-20 20:46:28,W444,17,5.58,1,Desktop,Germany,Returning,23,18-24,B
2170,553,S1855,2024-09-27 22:53:13,W347,4,4.56,0,Mobile,UK,Returning,43,35-44,A
2171,331,S5505,2024-06-22 08:55:22,W391,3,5.59,1,Mobile,UK,New,21,18-24,A
2172,487,S3625,2024-01-25 06:03:55,W359,5,13.36,0,Desktop,UK,Returning,29,25-34,B
2173,150,S8784,2024-09-10 08:35:09,W393,1,8.24,1,Mobile,South Korea,New,34,25-34,B
2174,776,S3032,2024-03-28 05:02:53,W351,11,11.23,1,Tablet,UK,Returning,17,13-17,A
2175,476,S5139,2024-04-12 16:42:11,W406,15,5.21,0,Mobile,Germany,New,39,35-44,B
2176,378,S6988,2024-01-30 00:40:20,W15,6,13.65,0,Desktop,India,Returning,17,13-17,A
2177,139,S8026,2024-07-10 14:33:16,W187,2,6.81,1,Tablet,India,New,30,25-34,A
2178,826,S5889,2024-02-15 20:53:23,W43,5,5.56,1,Desktop,Germany,Returning,50,45+,B
2179,823,S2402,2024-08-14 23:52:22,W14,8,13.05,1,Tablet,USA,Returning,34,25-34,B
2180,932,S6922,2024-03-29 17:50:39,W107,19,4.29,1,Mobile,USA,Returning,29,25-34,A
2181,972,S7255,2024-01-23 18:33:16,W320,17,7.24,1,Tablet,India,Returning,18,18-24,A
2182,755,S3438,2024-06-26 05:05:21,W157,17,8.25,1,Tablet,Japan,New,28,25-34,B
2183,578,S2755,2024-08-03 15:38:29,W174,6,9.38,1,Desktop,South Korea,Returning,38,35-44,B
2184,137,S5251,2024-05-12 19:19:21,W195,9,6.72,1,Desktop,Japan,New,20,18-24,A
2185,19,S2659,2024-08-14 08:18:48,W45,10,9.49,0,Tablet,Germany,New,26,25-34,A
2186,277,S3211,2024-01-03 11:03:49,W312,18,12.02,0,Desktop,India,New,19,18-24,A
2187,654,S1675,2024-09-06 18:02:59,W239,19,3.65,1,Mobile,India,Returning,35,35-44,B
2188,497,S2624,2024-06-20 03:17:03,W329,20,6.79,0,Mobile,South Korea,New,45,45+,A
2189,870,S9854,2024-08-28 22:37:02,W455,6,5.4,0,Mobile,UK,New,49,45+,B
2190,86,S8645,2024-09-25 12:53:40,W281,3,2.93,1,Tablet,Germany,New,34,25-34,B
2191,350,S4613,2024-04-16 07:32:03,W121,13,1.16,1,Mobile,India,New,41,35-44,B
2192,785,S8406,2024-05-26 14:01:36,W332,18,7.77,1,Mobile,India,Returning,28,25-34,A
2193,812,S9314,2024-06-19 12:50:27,W138,12,12.69,1,Desktop,South Korea,New,48,45+,B
2194,49,S9678,2024-04-23 08:10:45,W29,7,2.75,0,Desktop,South Korea,New,18,18-24,B
2195,151,S3420,2024-08-19 14:08:56,W368,12,2.59,0,Mobile,Japan,New,25,25-34,B
2196,690,S8537,2024-02-21 00:18:21,W272,12,12.01,1,Tablet,USA,New,13,13-17,B
2197,234,S4874,2024-01-28 19:42:21,W449,5,8.53,1,Desktop,South Korea,Returning,37,35-44,A
2198,89,S5948,2024-09-04 17:03:53,W359,7,8.93,0,Mobile,Japan,New,48,45+,A
2199,93,S6201,2024-05-11 11:35:41,W430,10,3.71,0,Desktop,Germany,New,47,45+,B
2200,61,S3420,2024-02-04 18:48:22,W363,19,5.9,1,Desktop,Germany,Returning,25,25-34,B
2201,590,S7029,2024-02-26 08:12:27,W252,11,13.08,1,Tablet,South Korea,New,43,35-44,A
2202,163,S6223,2024-01-20 13:12:36,W332,16,1.67,0,Mobile,South Korea,New,33,25-34,A
2203,401,S6031,2024-05-27 14:49:26,W400,5,10.05,0,Tablet,South Korea,Returning,25,25-34,A
2204,398,S5160,2024-03-18 12:17:34,W159,15,4.56,0,Desktop,Germany,Returning,26,25-34,A
2205,612,S4016,2024-10-03 10:11:33,W62,5,5.92,1,Mobile,South Korea,Returning,44,35-44,B
2206,972,S7454,2024-02-13 04:19:13,W472,11,12.79,1,Tablet,UK,Returning,44,35-44,B
2207,124,S1661,2024-03-04 07:53:12,W405,6,11.45,1,Tablet,Japan,Returning,45,45+,A
2208,433,S9161,2024-04-12 07:23:36,W430,1,2.23,0,Mobile,Germany,New,21,18-24,A
2209,72,S4083,2024-08-14 19:56:32,W412,2,1.42,0,Desktop,Japan,Returning,46,45+,A
2210,304,S3423,2024-02-24 09:51:01,W124,6,5.91,0,Desktop,Germany,New,30,25-34,A
2211,627,S5782,2024-06-05 19:05:00,W351,12,6.35,0,Mobile,Japan,New,29,25-34,A
2212,624,S2306,2024-07-11 05:26:16,W286,6,1.8,1,Tablet,India,Returning,29,25-34,A
2213,698,S6653,2024-06-09 05:40:43,W352,7,6.14,1,Tablet,India,Returning,44,35-44,A
2214,386,S1786,2024-10-01 04:17:44,W4,13,3.2,1,Desktop,India,Returning,28,25-34,B
2215,717,S6339,2024-10-06 21:18:04,W262,13,3.7,0,Tablet,India,Returning,50,45+,A
2216,924,S9634,2024-01-09 13:48:27,W305,8,13.44,0,Desktop,South Korea,Returning,33,25-34,A
2217,112,S5922,2024-03-31 19:35:00,W367,12,1.04,0,Mobile,USA,New,38,35-44,A
2218,677,S9645,2024-07-01 09:56:03,W410,17,5.24,0,Mobile,UK,Returning,36,35-44,B
2219,726,S3809,2024-07-21 22:49:58,W306,14,13.77,1,Mobile,South Korea,New,46,45+,A
2220,104,S6864,2024-08-16 19:07:34,W384,9,7.75,0,Desktop,India,New,13,13-17,A
2221,501,S6564,2024-08-05 22:05:22,W169,13,10.62,0,Desktop,UK,Returning,16,13-17,A
2222,377,S4409,2024-06-20 18:08:20,W479,3,6.72,1,Tablet,USA,New,27,25-34,B
2223,809,S6158,2024-05-07 13:22:49,W127,18,12.74,1,Tablet,UK,Returning,30,25-34,A
2224,381,S1712,2024-09-22 14:47:44,W442,11,5.0,1,Desktop,India,Returning,22,18-24,B
2225,607,S9803,2024-07-01 23:06:15,W145,7,2.79,0,Mobile,Germany,Returning,31,25-34,B
2226,18,S2184,2024-01-14 23:04:57,W146,3,7.23,1,Mobile,South Korea,New,46,45+,A
2227,455,S4522,2024-02-28 03:49:57,W101,2,13.25,1,Desktop,India,Returning,22,18-24,A
2228,854,S5560,2024-04-07 18:23:30,W147,8,12.78,0,Tablet,UK,Returning,27,25-34,B
2229,263,S4207,2024-05-18 01:59:19,W438,6,7.53,0,Desktop,UK,New,19,18-24,B
2230,110,S2932,2024-08-04 16:23:47,W341,10,1.65,1,Desktop,UK,Returning,45,45+,B
2231,551,S3894,2024-02-24 04:10:20,W149,19,9.75,1,Mobile,Japan,New,24,18-24,B
2232,716,S7783,2024-07-16 02:50:44,W375,4,13.42,1,Desktop,Japan,New,14,13-17,A
2233,336,S5022,2024-03-09 06:31:30,W219,12,5.8,1,Mobile,UK,New,49,45+,B
2234,833,S6292,2024-02-18 12:18:56,W109,15,10.53,1,Tablet,South Korea,New,17,13-17,B
2235,427,S1543,2024-03-28 21:21:52,W69,9,13.69,0,Mobile,South Korea,Returning,49,45+,A
2236,148,S4129,2024-07-12 17:18:10,W457,15,1.7,0,Desktop,USA,Returning,30,25-34,B
2237,404,S5379,2024-04-13 20:16:03,W260,3,9.07,1,Mobile,USA,Returning,42,35-44,A
2238,731,S9979,2024-09-17 05:28:40,W226,11,12.82,0,Desktop,Germany,New,47,45+,A
2239,250,S1110,2024-09-28 22:45:11,W396,12,10.67,0,Desktop,UK,Returning,22,18-24,A
2240,584,S4796,2024-07-29 18:59:38,W113,3,10.9,0,Desktop,USA,Returning,30,25-34,B
2241,363,S5617,2024-08-14 08:37:43,W147,2,12.7,0,Desktop,Germany,Returning,27,25-34,A
2242,933,S7317,2024-02-18 03:48:50,W451,3,4.67,0,Tablet,Japan,Returning,47,45+,B
2243,346,S6602,2024-09-30 10:02:50,W103,5,7.05,0,Desktop,UK,New,37,35-44,A
2244,663,S1465,2024-07-24 08:42:52,W340,2,14.15,1,Mobile,Germany,Returning,48,45+,A
2245,981,S3223,2024-03-19 22:52:45,W6,2,7.1,0,Mobile,Germany,Returning,50,45+,B
2246,621,S4260,2024-02-04 10:55:38,W406,10,14.35,0,Mobile,UK,New,27,25-34,B
2247,150,S8403,2024-02-22 00:30:53,W22,1,13.01,0,Mobile,UK,Returning,17,13-17,A
2248,548,S9003,2024-02-19 08:27:27,W33,17,7.43,1,Tablet,South Korea,Returning,39,35-44,B
2249,932,S3235,2024-02-11 04:47:01,W166,3,14.77,1,Tablet,USA,Returning,48,45+,A
2250,723,S6842,2024-07-27 18:16:45,W79,6,12.61,0,Desktop,India,Returning,38,35-44,B
2251,727,S5928,2024-06-21 02:29:09,W397,7,11.59,1,Mobile,Germany,New,14,13-17,A
2252,316,S7088,2024-03-15 10:34:55,W449,12,6.3,0,Mobile,Japan,New,43,35-44,A
2253,537,S8444,2024-01-03 19:35:01,W181,4,3.29,0,Desktop,Japan,Returning,31,25-34,A
2254,830,S3822,2024-09-29 19:58:41,W320,16,13.16,0,Tablet,Japan,New,32,25-34,B
2255,34,S7021,2024-09-20 07:15:26,W232,5,14.33,1,Mobile,Japan,New,21,18-24,B
2256,528,S6162,2024-10-07 01:31:48,W169,9,5.24,1,Desktop,South Korea,New,28,25-34,A
2257,91,S7370,2024-02-26 21:14:01,W82,12,11.38,0,Mobile,Japan,Returning,40,35-44,A
2258,537,S2827,2024-05-15 02:23:41,W55,8,7.46,0,Tablet,USA,New,34,25-34,A
2259,633,S8856,2024-09-27 19:47:24,W165,8,6.85,0,Mobile,South Korea,New,13,13-17,B
2260,756,S5650,2024-07-27 03:19:52,W140,17,12.12,1,Tablet,USA,Returning,48,45+,A
2261,961,S6852,2024-02-16 13:56:42,W485,10,10.78,1,Tablet,UK,Returning,27,25-34,B
2262,48,S6752,2024-09-22 02:55:56,W454,17,11.96,1,Mobile,USA,Returning,13,13-17,B
2263,414,S5422,2024-08-13 09:17:31,W223,8,9.15,1,Tablet,UK,New,37,35-44,B
2264,346,S6425,2024-06-08 02:48:58,W250,8,5.08,1,Desktop,UK,Returning,46,45+,A
2265,775,S9360,2024-01-07 17:28:50,W368,17,6.16,0,Desktop,USA,Returning,46,45+,B
2266,180,S1134,2024-06-24 13:46:49,W456,6,10.15,1,Desktop,UK,Returning,17,13-17,A
2267,574,S6555,2024-06-29 04:47:08,W172,16,4.65,0,Desktop,Germany,Returning,24,18-24,B
2268,672,S3871,2024-01-18 10:20:24,W236,2,2.11,0,Mobile,Germany,Returning,43,35-44,B
2269,459,S5791,2024-07-10 05:27:55,W1,11,6.81,1,Tablet,Japan,Returning,15,13-17,A
2270,212,S2366,2024-01-17 16:07:47,W308,15,7.84,0,Mobile,UK,New,44,35-44,A
2271,928,S3141,2024-02-10 15:51:31,W5,15,1.28,0,Tablet,Japan,Returning,27,25-34,A
2272,97,S4233,2024-05-05 00:40:59,W212,4,2.52,1,Desktop,UK,Returning,13,13-17,B
2273,872,S8959,2024-01-17 22:05:40,W308,18,3.79,0,Tablet,South Korea,New,16,13-17,B
2274,117,S1087,2024-07-01 22:04:11,W417,13,13.17,0,Desktop,Japan,Returning,42,35-44,B
2275,105,S7381,2024-06-22 16:58:25,W266,2,14.66,0,Tablet,Germany,Returning,29,25-34,B
2276,575,S6072,2024-05-29 07:05:16,W71,8,12.25,1,Desktop,Japan,New,25,25-34,A
2277,141,S4434,2024-05-22 10:50:09,W471,2,4.27,1,Mobile,UK,Returning,32,25-34,B
2278,740,S4053,2024-02-21 20:52:59,W207,8,2.51,1,Mobile,UK,New,35,35-44,B
2279,503,S4515,2024-09-25 02:41:20,W445,4,6.7,1,Mobile,Japan,Returning,16,13-17,B
2280,348,S3969,2024-04-30 20:45:31,W451,6,10.1,0,Mobile,South Korea,Returning,49,45+,B
2281,537,S4355,2024-05-05 05:47:40,W272,10,8.11,1,Tablet,South Korea,New,15,13-17,B
2282,350,S6577,2024-07-15 13:04:14,W396,12,13.62,1,Desktop,Japan,Returning,35,35-44,B
2283,122,S9216,2024-10-04 07:40:00,W403,15,6.98,1,Tablet,USA,Returning,21,18-24,B
2284,395,S7835,2024-05-06 13:30:11,W429,7,1.84,1,Desktop,India,Returning,30,25-34,A
2285,748,S8542,2024-05-17 05:02:39,W475,12,14.43,1,Mobile,Japan,New,16,13-17,A
2286,509,S1336,2024-08-28 00:38:11,W76,3,8.44,0,Desktop,UK,New,29,25-34,B
2287,357,S9690,2024-04-13 11:33:52,W239,16,8.63,0,Tablet,USA,Returning,28,25-34,A
2288,232,S5685,2024-06-02 07:45:24,W55,3,10.04,0,Mobile,South Korea,Returning,28,25-34,A
2289,326,S8494,2024-05-24 20:18:46,W276,1,13.88,0,Desktop,India,New,33,25-34,B
2290,341,S2929,2024-05-07 17:59:54,W473,6,5.01,0,Mobile,USA,Returning,22,18-24,B
2291,543,S9524,2024-03-02 06:21:57,W102,17,3.69,1,Desktop,Germany,New,22,18-24,A
2292,68,S2086,2024-04-20 09:56:34,W174,2,3.35,1,Tablet,UK,New,17,13-17,A
2293,933,S7132,2024-01-11 01:42:32,W165,14,12.15,1,Desktop,Germany,Returning,44,35-44,A
2294,838,S2885,2024-10-07 04:42:54,W240,12,10.66,1,Tablet,India,New,48,45+,A
2295,744,S3471,2024-05-06 12:57:07,W469,15,2.96,1,Desktop,Germany,Returning,35,35-44,B
2296,687,S6423,2024-07-11 20:25:41,W24,8,11.84,0,Tablet,Japan,New,23,18-24,B
2297,484,S4392,2024-05-17 11:46:49,W211,14,12.2,0,Tablet,UK,New,34,25-34,A
2298,185,S7145,2024-06-22 07:11:35,W83,6,10.96,0,Mobile,Germany,Returning,43,35-44,A
2299,630,S6395,2024-07-27 05:10:59,W298,9,4.88,1,Tablet,Japan,New,36,35-44,A
2300,836,S4132,2024-09-17 01:34:00,W407,9,12.43,1,Mobile,India,Returning,32,25-34,A
2301,598,S7122,2024-01-08 19:41:53,W295,17,13.42,1,Tablet,USA,Returning,50,45+,B
2302,600,S9430,2024-04-08 11:39:36,W193,12,8.36,1,Tablet,India,New,34,25-34,A
2303,879,S1922,2024-07-02 02:45:09,W91,13,8.52,0,Desktop,UK,Returning,25,25-34,B
2304,158,S3437,2024-09-20 19:30:38,W253,7,12.88,0,Tablet,Japan,New,15,13-17,A
2305,76,S3407,2024-01-23 14:12:46,W247,3,2.24,0,Desktop,Germany,Returning,42,35-44,B
2306,959,S8851,2024-09-11 22:40:36,W309,17,8.42,1,Mobile,Germany,New,41,35-44,B
2307,762,S5034,2024-03-06 18:15:55,W228,10,6.57,1,Tablet,Germany,New,29,25-34,B
2308,690,S4918,2024-04-30 12:43:51,W286,15,9.48,0,Tablet,USA,New,25,25-34,B
2309,128,S3403,2024-07-04 13:19:52,W260,3,2.71,1,Desktop,Japan,New,37,35-44,A
2310,428,S4529,2024-04-25 12:44:29,W77,19,4.72,1,Tablet,USA,Returning,19,18-24,B
2311,38,S7726,2024-07-30 08:33:07,W493,6,9.77,0,Tablet,UK,New,18,18-24,A
2312,668,S5727,2024-07-22 22:05:58,W7,15,10.32,0,Mobile,USA,New,26,25-34,B
2313,586,S2861,2024-09-24 05:08:10,W352,4,14.25,1,Desktop,UK,Returning,42,35-44,B
2314,303,S5899,2024-08-22 17:34:15,W360,13,13.02,1,Tablet,Japan,Returning,38,35-44,A
2315,404,S8258,2024-08-21 21:44:29,W119,20,3.76,0,Desktop,Germany,Returning,40,35-44,B
2316,532,S2282,2024-01-15 18:42:53,W294,10,11.49,0,Mobile,South Korea,New,35,35-44,B
2317,193,S7332,2024-04-03 06:09:34,W450,19,13.23,1,Desktop,UK,New,42,35-44,B
2318,677,S1163,2024-08-06 17:02:56,W194,3,1.43,1,Mobile,USA,New,13,13-17,B
2319,96,S7817,2024-05-06 23:36:25,W272,7,2.07,0,Desktop,Germany,Returning,47,45+,A
2320,205,S6493,2024-05-05 20:36:33,W468,7,7.62,1,Mobile,India,Returning,27,25-34,A
2321,575,S1450,2024-07-04 08:09:14,W390,16,14.97,0,Tablet,India,New,48,45+,A
2322,507,S4337,2024-07-10 23:15:09,W79,5,14.61,0,Tablet,Germany,Returning,19,18-24,B
2323,881,S2879,2024-01-31 06:22:37,W246,5,11.38,1,Mobile,South Korea,Returning,19,18-24,B
2324,512,S2721,2024-03-22 06:25:58,W338,1,10.54,1,Tablet,UK,Returning,30,25-34,B
2325,849,S5417,2024-05-16 18:00:26,W341,13,7.22,1,Tablet,South Korea,Returning,23,18-24,B
2326,258,S8121,2024-04-14 06:11:01,W228,13,11.12,1,Mobile,Japan,Returning,46,45+,A
2327,348,S4605,2024-03-18 13:01:01,W416,3,5.39,0,Mobile,Germany,Returning,34,25-34,B
2328,454,S4969,2024-05-30 15:17:45,W157,5,4.02,1,Mobile,South Korea,Returning,35,35-44,A
2329,646,S2102,2024-07-31 18:34:42,W36,17,14.75,1,Tablet,UK,Returning,15,13-17,B
2330,549,S5982,2024-03-06 21:14:20,W130,14,4.16,1,Desktop,South Korea,New,15,13-17,A
2331,453,S3626,2024-07-13 11:02:47,W326,12,6.16,0,Tablet,UK,Returning,36,35-44,A
2332,802,S6899,2024-01-09 00:41:02,W160,8,14.47,1,Tablet,USA,New,21,18-24,A
2333,323,S5877,2024-08-12 14:29:58,W4,11,5.45,1,Desktop,Japan,New,17,13-17,A
2334,45,S9501,2024-02-29 01:33:13,W6,13,14.39,0,Mobile,Germany,Returning,27,25-34,A
2335,274,S8325,2024-06-29 00:50:17,W28,20,14.61,1,Tablet,Japan,Returning,26,25-34,B
2336,920,S1840,2024-06-17 03:58:21,W237,9,9.57,0,Mobile,UK,Returning,42,35-44,B
2337,817,S7132,2024-06-20 15:56:03,W50,17,9.64,0,Desktop,Japan,New,33,25-34,B
2338,437,S3273,2024-07-13 22:26:25,W463,5,1.74,0,Desktop,USA,Returning,49,45+,B
2339,164,S4804,2024-08-15 05:05:16,W169,10,3.75,0,Mobile,USA,New,50,45+,A
2340,923,S2555,2024-07-18 03:15:32,W163,12,13.31,0,Tablet,South Korea,New,49,45+,B
2341,393,S8089,2024-05-07 17:38:57,W320,13,12.4,0,Tablet,UK,Returning,43,35-44,A
2342,825,S8416,2024-07-26 06:14:20,W319,10,2.58,0,Mobile,India,New,26,25-34,A
2343,39,S1909,2024-05-29 09:07:01,W253,5,6.39,1,Desktop,Japan,New,22,18-24,B
2344,834,S2281,2024-04-29 14:51:40,W399,11,1.33,1,Tablet,Germany,Returning,45,45+,A
2345,468,S1651,2024-03-12 20:52:38,W86,15,14.61,0,Mobile,South Korea,Returning,13,13-17,B
2346,190,S6897,2024-08-31 02:13:07,W15,12,2.25,1,Tablet,India,New,45,45+,A
2347,76,S8395,2024-04-12 16:43:35,W217,11,11.8,1,Mobile,South Korea,New,45,45+,B
2348,874,S2599,2024-02-26 08:12:59,W445,6,13.29,0,Mobile,UK,Returning,37,35-44,B
2349,443,S9258,2024-02-28 17:29:43,W114,4,13.25,1,Mobile,USA,Returning,46,45+,A
2350,855,S5936,2024-05-14 12:28:18,W155,11,1.34,0,Desktop,South Korea,Returning,17,13-17,A
2351,292,S9635,2024-08-12 09:29:10,W363,20,3.9,1,Tablet,Japan,Returning,16,13-17,B
2352,194,S3556,2024-07-31 00:04:28,W198,2,6.31,1,Tablet,India,Returning,30,25-34,B
2353,941,S4089,2024-06-17 13:49:21,W369,2,14.22,1,Desktop,Germany,New,25,25-34,B
2354,365,S1287,2024-02-02 23:31:43,W465,4,2.23,1,Desktop,UK,New,13,13-17,A
2355,577,S2766,2024-05-25 23:00:33,W89,14,1.77,1,Tablet,India,New,24,18-24,A
2356,393,S2174,2024-06-05 13:36:10,W480,17,14.21,0,Desktop,Germany,Returning,14,13-17,A
2357,299,S7534,2024-04-18 21:26:56,W485,16,8.63,1,Tablet,Germany,New,28,25-34,A
2358,611,S6106,2024-07-20 23:21:15,W386,11,5.49,1,Mobile,Germany,New,20,18-24,A
2359,314,S5456,2024-02-01 05:57:53,W344,8,7.16,0,Tablet,Germany,New,47,45+,A
2360,304,S4547,2024-03-04 07:51:52,W281,10,8.87,0,Desktop,USA,New,38,35-44,A
2361,720,S5035,2024-04-23 14:33:46,W483,7,14.61,1,Tablet,India,New,44,35-44,B
2362,207,S3350,2024-04-15 18:13:04,W130,11,8.01,0,Tablet,South Korea,New,32,25-34,B
2363,456,S5773,2024-07-28 10:03:30,W423,8,9.76,1,Mobile,Japan,New,15,13-17,B
2364,86,S9291,2024-02-27 03:48:41,W301,14,12.5,0,Tablet,Japan,Returning,16,13-17,A
2365,803,S3641,2024-09-11 19:54:26,W270,13,2.1,1,Mobile,UK,New,28,25-34,B
2366,335,S4480,2024-08-26 16:36:35,W257,1,10.42,0,Mobile,UK,New,31,25-34,A
2367,743,S1118,2024-02-07 18:46:46,W256,1,13.22,0,Mobile,Germany,New,36,35-44,A
2368,598,S8373,2024-04-28 19:32:14,W213,14,7.32,1,Tablet,Germany,Returning,40,35-44,A
2369,751,S5739,2024-05-05 20:37:44,W226,15,5.62,0,Mobile,UK,Returning,20,18-24,B
2370,444,S9757,2024-05-13 16:06:24,W139,13,5.04,0,Mobile,UK,Returning,39,35-44,A
2371,811,S4886,2024-01-24 17:10:57,W120,6,14.63,1,Desktop,Japan,New,23,18-24,A
2372,663,S3940,2024-07-05 12:14:38,W256,5,14.76,1,Mobile,USA,New,27,25-34,B
2373,172,S7630,2024-03-31 15:48:36,W49,2,14.17,0,Mobile,South Korea,Returning,22,18-24,A
2374,518,S8981,2024-10-09 19:02:05,W36,3,2.29,1,Desktop,South Korea,New,32,25-34,A
2375,387,S5797,2024-10-01 01:45:19,W200,11,8.56,0,Tablet,Japan,New,15,13-17,B
2376,682,S6324,2024-03-07 20:07:54,W359,17,5.18,1,Tablet,India,Returning,19,18-24,B
2377,98,S4981,2024-06-24 12:06:57,W302,11,9.74,1,Mobile,South Korea,Returning,27,25-34,A
2378,454,S5144,2024-01-24 15:32:25,W313,6,7.7,1,Desktop,UK,Returning,33,25-34,A
2379,684,S5426,2024-07-20 19:52:39,W82,3,10.39,1,Mobile,India,New,24,18-24,B
2380,411,S6694,2024-01-23 03:35:04,W426,6,2.55,0,Mobile,India,Returning,20,18-24,A
2381,590,S9703,2024-02-11 11:00:08,W269,5,11.62,1,Desktop,Japan,New,35,35-44,A
2382,615,S5402,2024-03-21 14:54:17,W282,6,8.05,1,Mobile,Germany,New,44,35-44,B
2383,462,S7060,2024-04-25 11:08:20,W129,14,2.26,0,Tablet,South Korea,New,23,18-24,B
